,ID,commenterID,articleID,comment,likes,commentID,replyID,date,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
52,5381,3260,265,"['seán', 'o', '’', 'loughlin', 'when', 'did', 'an', 'individual', 'earning', 'decent', 'money', 'become', 'a', 'dirty', 'word', 'success', 'breeds', 'success', 'career', 'politicians', 'tend', 'to', 'be', 'highly', 'intelligent', 'motivated', 'individuals', 'unlike', 'some', 'of', 'the', 'new', 'sf', 'tds', 'ie', 'the', 'anti', 'vaxxer', 'from', 'clare']",23,9277923,9277771,1hour ago,"['seán', 'loughlin', 'individual', 'earning', 'decent', 'money', 'become', 'dirty', 'word', 'success', 'breed', 'success', 'career', 'politician', 'tend', 'highly', 'intelligent', 'motivate', 'individual', 'unlike', 'new', 'sf', 'tds', 'ie', 'anti', 'vaxxer', 'clare']",38,0,0,0,0,11,40.0,0.3
53,5382,3266,265,"['denis', 'ryan', 'career', 'politicians', 'tend', 'to', 'be', 'highly', 'intelligenthow', 'long', 'have', 'you', 'live', 'heremost', 'of', 'of', 'them', 'are', 'chancers', 'the', 'rest', 'of', 'them', 'just', 'get', 'daddy', '’', 's', 'seat', 'when', 'he', 'pops', 'his', 'clogs']",54,9277938,9277771,1hour ago,"['denis', 'ryan', 'career', 'politician', 'tend', 'highly', 'long', 'live', 'chancers', 'rest', 'get', 'daddy', 'seat', 'pop', 'clog']",33,0,0,0,0,14,34.0,0.4706
54,5383,3263,265,"['denis', 'ryan', 'richard', 'bruton', 'alone', 'is', 'worth', 'more', 'than', '4', 'million', 'why', 'not', 'give', 'some', 'of', 'that', 'to', 'his', 'party', 'you', 'can', 'go', 'ask', 'him', 'about', 'that', 'instead', 'of', 'trying', 'to', 'throw', 'muck', 'at', 'a', 'dead', 'man', 'who', 'left', 'money', 'in', 'his', 'will', 'and', 'can', '’', 't', 'defend', 'himself', 'typical', 'fger', 'trumpian', 'tactics']",45,9277959,9277771,1hour ago,"['denis', 'ryan', 'richard', 'bruton', 'alone', 'worth', '4', 'million', 'give', 'party', 'go', 'ask', 'instead', 'try', 'throw', 'muck', 'dead', 'man', 'leave', 'money', 'defend', 'typical', 'fger', 'trumpian', 'tactic']",51,0,0,0,0,8,53.0,0.5094
55,5384,3260,265,"['da', 'dell', 'fg', 'trumpian', 'are', 'you', 'really', 'comparing', 'a', 'centre', 'right', 'party', 'to', 'donald', 'trump', 'i', 'never', 'said', 'anything', 'about', 'a', 'dead', 'man', 'doing', 'whatever', 'he', 'wished', 'with', 'his', 'money', 'my', 'problem', 'is', 'sf', 'declaring', 'that', 'money', 'in', 'the', 'north', 'where', 'political', 'donations', 'are', 'dealt', 'with', 'differently', 'and', 'less', 'fairly']",15,9277979,9277771,1hour ago,"['da', 'dell', 'fg', 'trumpian', 'really', 'compare', 'centre', 'right', 'party', 'donald', 'trump', 'never', 'say', 'anything', 'dead', 'man', 'whatever', 'wish', 'money', 'problem', 'sf', 'declare', 'money', 'north', 'political', 'donation', 'dealt', 'differently', 'less', 'fairly']",50,1,0,0,0,11,50.0,0.4
56,5385,3267,265,"['da', 'dell', 'yes', 'sf', 'certainly', 'do', 'even', 'money', 'that', 'isn', '’', 't', 'theirs', 'like', '30k', 'in', 'covid', 'emergency', 'funds', 'that', 'would', 'have', 'stayed', 'in', 'the', 'party', 'only', 'for', 'the', 'press', 'snared', 'them']",20,9277981,9277771,1hour ago,"['da', 'dell', 'yes', 'sf', 'certainly', 'even', 'money', 'like', 'covid', 'emergency', 'fund', 'would', 'stay', 'party', 'press', 'snare']",30,0,0,0,0,9,32.0,0.4375
57,5386,3260,265,"['matthew', 'o', 'reilly', '100', 'irish', 'matthew', 'and', 'most', 'politicians', 'all', 'sides', 'of', 'the', 'house', 'have', 'at', 'least', 'one', 'if', 'not', 'two', 'degrees']",2,9277985,9277771,1hour ago,"['matthew', 'reilly', '100', 'irish', 'matthew', 'politician', 'side', 'house', 'least', 'one', 'two', 'degree']",22,0,0,0,0,11,22.0,0.4545
58,5387,3267,265,"['da', 'dell', 'mary', 'lou', 'isn', '’', 't', 'short', 'of', 'a', 'few', 'bob', 'either', 'ever', 'seen', 'her', 'house', 'the', 'locals', 'call', 'it', 'south', 'fork', 'due', 'to', 'the', 'colour', 'and', 'size', 'not', 'bad', 'for', 'somebody', 'living', 'on', 'the', 'average', 'industrial', 'wage', 'but', 'you', 'know', 'what', 'they', 'say', 'you', 'can', 'take', 'the', 'lady', 'out', 'of', 'rathgar', 'but', 'you', 'can', '’', 't', 'take', 'rathgar', 'out', 'of', 'the', 'lady']",13,9277986,9277771,1hour ago,"['da', 'dell', 'mary', 'lou', 'short', 'bob', 'either', 'ever', 'see', 'house', 'local', 'call', 'south', 'fork', 'due', 'colour', 'size', 'bad', 'somebody', 'living', 'average', 'industrial', 'wage', 'know', 'say', 'take', 'lady', 'rathgar', 'take', 'rathgar', 'lady']",60,1,0,0,0,10,64.0,0.4844
59,5388,3268,265,"['dean', 'dalton', 'and', 'sf', 'have', 'never', 'buried', 'anything', 'before', '…']",17,9278011,9277771,1hour ago,"['dean', 'dalton', 'sf', 'never', 'bury', 'anything']",10,0,0,0,0,8,10.0,0.3
60,5389,3268,265,"['dean', 'dalton', 'and', 'sf', 'have', 'never', 'buried', 'anything', 'before', '…']",6,9278012,9277771,1hour ago,"['dean', 'dalton', 'sf', 'never', 'bury', 'anything']",10,0,0,0,0,8,10.0,0.3
61,5390,3269,265,"['denis', 'ryan', 'you', 'don', '’', 't', 'need', 'brains', 'to', 'be', 'a', 'sf', 'td', 'once', 'you', 'are', 'able', 'to', 'follow', 'order']",10,9278018,9277771,57mins ago,"['denis', 'ryan', 'need', 'brain', 'sf', 'td', 'able', 'follow', 'order']",18,0,0,0,0,6,20.0,0.5
62,5391,3259,265,"['james', 'foley', 'i', 'don', '’', 't', 'work', 'for', 'sf', 'nor', 'am', 'i', 'a', 'member']",6,9278033,9277771,49mins ago,"['james', 'foley', 'work', 'sf', 'member']",12,0,0,0,0,6,14.0,0.5714
63,5392,3263,265,"['grumpyaulfella', 'oh', 'should', 'we', 'all', 'start', 'listing', 'the', 'fg', 'multiple', 'mansions', 'now', 'how', 'many', 'houses', 'had', 'hogan', 'for', 'starters', 'and', 'dont', 'get', 'me', 'going', 'on', 'where', 'privileged', 'leo', 'has', 'resided', 'his', 'whole', 'life']",17,9278075,9277771,35mins ago,"['grumpyaulfella', 'oh', 'start', 'list', 'fg', 'multiple', 'mansion', 'many', 'house', 'hogan', 'starter', 'dont', 'get', 'go', 'privilege', 'leo', 'reside', 'whole', 'life']",35,0,0,0,0,14,33.0,0.4242
64,5393,3263,265,"['denis', 'ryan', 'yes', 'fg', 'are', 'employing', 'trumpian', 'tactics', 'of', 'mudslinging', 'fg', 'enabled', 'apples', 'tax', 'avoidance', 'on', '14', 'billion']",13,9278076,9277771,33mins ago,"['denis', 'ryan', 'yes', 'fg', 'employ', 'trumpian', 'tactic', 'mudslinging', 'fg', 'enable', 'apples', 'tax', 'avoidance', '14', 'billion']",19,0,0,0,0,11,18.0,0.1667
65,5394,3263,265,"['john', 'mulligan', 'and', 'in', 'fg', 'you', 'dont', 'need', 'to', 'do', 'anything', 'other', 'that', 'follow', 'leo', 'the', 'furhers', 'commands', 'which', 'must', 'be', 'obeyed', 'at', 'all', 'times']",13,9278079,9277771,32mins ago,"['john', 'mulligan', 'fg', 'dont', 'need', 'anything', 'follow', 'leo', 'furhers', 'command', 'must', 'obey', 'time']",25,0,0,0,0,8,25.0,0.48
66,5395,3270,265,"['quick', 'deflect', 'from', 'ffg', 'asap', 'find', 'something', 'to', 'blame', 'the', 'shinners', 'on', 'yffyfgsprouts…', 'you', '’', 're', 'up']",122,9277867,9277867,2hours ago,"['quick', 'deflect', 'ffg', 'asap', 'find', 'something', 'blame', 'shinners']",15,0,0,0,0,14,17.0,0.4118
67,5396,3271,265,"['so', 'sf', 'do', 'recognise', 'the', 'border', 'when', 'it', 'suits', 'them']",104,9277803,9277803,2hours ago,"['sf', 'recognise', 'border', 'suit']",10,0,0,0,0,9,10.0,0.6
68,5397,3263,265,"['crocodylus', 'pontifex', 'so', 'fg', 'ff', 'dont', 'recognize', 'the', 'border', 'when', 'it', 'suits', 'them']",146,9277820,9277803,2hours ago,"['crocodylus', 'pontifex', 'fg', 'ff', 'dont', 'recognize', 'border', 'suit']",14,0,0,0,0,10,13.0,0.3846
69,5398,3259,265,"['crocodylus', 'pontifex', 'sf', 'have', 'recognised', 'the', 'border', 'since', 'they', 'became', 'a', 'party', 'to', 'the', 'good', 'friday', 'agreement']",91,9277853,9277803,2hours ago,"['crocodylus', 'pontifex', 'sf', 'recognise', 'border', 'since', 'become', 'party', 'good', 'friday', 'agreement']",17,0,0,0,0,10,17.0,0.3529
70,5399,3272,265,"['how', 'can', 'sf', 'take', 'a', '46m', 'donation', 'when', 'there', 'is', 'a', 'limit', 'of', '25k', 'on', 'donations', 'in', 'ireland', 'they', 'should', 'give', 'all', 'but', '25k', 'back', 'to', 'mr', 'hampton', '’', 's', 'poor', 'family']",56,9277802,9277802,2hours ago,"['sf', 'take', 'donation', 'limit', 'donation', 'ireland', 'give', 'back', 'mr', 'hampton', 'poor', 'family']",30,1,0,0,1,9,32.0,0.5
71,5400,3263,265,"['fionn', 'darland', 'fg', 'should', 'then', 'give', 'money', 'back', 'to', 'dob']",139,9277831,9277802,2hours ago,"['fionn', 'darland', 'fg', 'give', 'money', 'back', 'dob']",10,0,0,0,0,7,10.0,0.3
72,5401,3259,265,"['fionn', 'darland', 'there', 'are', 'two', 'jurisdictions', 'on', 'the', 'island', 'one', 'has', 'a', 'limit', 'the', 'other', 'doesn', '’', 't', 'you', 'know', 'this', 'fionn']",115,9277851,9277802,2hours ago,"['fionn', 'darland', 'two', 'jurisdiction', 'island', 'one', 'limit', 'know', 'fionn']",20,0,0,0,0,13,22.0,0.5455
73,5402,3273,265,"['fionn', 'darland', 'if', 'mr', 'hampton', 'wanted', 'the', 'money', 'to', 'go', 'to', 'anyone', 'else', 'he', '’', 'd', 'of', 'stated', 'that', 'in', 'his', 'last', 'will', 'testament', 'are', 'you', 'stating', 'that', 'they', 'should', 'go', 'against', 'the', 'dead', 'mans', 'wish', 'is', 'you', 'are', 'you', '’', 'd', 'want', 'to', 'take', 'a', 'look', 'at', 'yourself', 'thats', 'low']",76,9277859,9277802,2hours ago,"['fionn', 'darland', 'mr', 'hampton', 'want', 'money', 'go', 'anyone', 'else', 'state', 'last', 'testament', 'state', 'go', 'dead', 'man', 'wish', 'want', 'take', 'look', 'thats', 'low']",48,1,0,0,0,9,51.0,0.5294
74,5403,3267,265,"['seán', 'o', '’', 'loughlin', 'yeah', 'it', '’', 's', 'like', 'what', 'u2', 'were', 'getting', 'a', 'hiding', 'over', 'tax', 'avoidance', 'is', 'what', 'it', '’', 's', 'called', 'in', 'u2s', 'case', 'in', 'sf', '’', 's', 'case', 'it', '’', 's', 'donation', 'capping', 'avoidance']",9,9277995,9277802,1hour ago,"['seán', 'loughlin', 'yeah', 'like', 'u2', 'get', 'hiding', 'tax', 'avoidance', 'call', 'u2s', 'case', 'sf', 'case', 'donation', 'cap', 'avoidance']",28,0,0,0,0,9,38.0,0.4211
75,5404,3259,265,"['grumpyaulfella', 'it', '’', 's', 'not', 'illegal', 'though', 'and', 'most', 'people', 'that', 'can', 'do', 'it', 'will', 'do', 'it']",9,9278037,9277802,48mins ago,"['grumpyaulfella', 'illegal', 'though', 'people']",15,0,0,0,0,14,17.0,0.7059
76,5405,3263,265,"['grumpyaulfella', 'even', 'if', 'it', 'was', 'true', 'a', 'pittance', 'compared', 'to', 'fg', 'enabled', 'apple', '’', 's', 'tax', 'avoidance', 'on', '14', 'billion']",10,9278082,9277802,30mins ago,"['grumpyaulfella', 'even', 'true', 'pittance', 'compare', 'fg', 'enable', 'apple', 'tax', 'avoidance', '14', 'billion']",18,0,0,0,0,14,20.0,0.35
77,5406,3274,265,"['“', 'loophole', '”', 'so', 'representing', 'irish', 'people', 'in', 'the', 'occupied', 'area', 'of', 'our', 'country', 'is', 'now', 'a', 'loophole', 'those', 'pesky', 'shinners']",75,9277860,9277860,2hours ago,"['loophole', 'represent', 'irish', 'people', 'occupied', 'area', 'country', 'loophole', 'pesky', 'shinners']",19,1,0,0,0,12,21.0,0.4286
78,5407,3275,265,"['obviously', 'people', 'give', 'money', 'to', 'the', 'person', 'who', 'can', 'pull', 'the', 'strings']",38,9277794,9277794,2hours ago,"['obviously', 'people', 'give', 'money', 'person', 'pull', 'string']",12,0,0,0,0,9,12.0,0.4167
79,5408,3276,265,"['wonder', 'where', 'the', 'northern', 'bank', 'money', 'went']",24,9277900,9277900,1hour ago,"['wonder', 'northern', 'bank', 'money', 'go']",7,1,0,0,0,8,7.0,0.2857
80,5409,3277,265,"['ask', 'a', 'hundred', 'people', 'if', 'they', 'know', 'what', 'sipo', 'is', 'just', 'spell', 'it', 'out', '–', 'stop', 'making', 'up', 'phony', 'words']",22,9277830,9277830,2hours ago,"['ask', 'hundred', 'people', 'know', 'sipo', 'spell', 'stop', 'make', 'phony', 'word']",20,1,0,0,0,7,20.0,0.45
81,5410,3278,265,"['j', 'flood', 'most', 'people', 'on', 'here', 'know', 'what', 'it', 'means', 'did', 'you', 'not', 'read', 'last', 'week', 'about', 'ff', 'rushing', 'to', 'get', 'one', 'of', 'the', 'gang', 'planted', 'before', 'any', 'enquiries', 'start']",29,9278036,9277830,49mins ago,"['j', 'flood', 'people', 'know', 'mean', 'read', 'last', 'week', 'ff', 'rush', 'get', 'one', 'gang', 'plant', 'enquiry', 'start']",30,0,0,0,0,9,30.0,0.4667
82,5411,3279,265,"['is', 'there', 'any', 'real', 'standards', 'in', 'public', 'officei', '’', 'm', 'asking', 'for', 'a', 'friend']",27,9278021,9278021,56mins ago,"['real', 'standard', 'public', 'office', 'ask', 'friend']",12,0,0,0,0,9,14.0,0.5
83,5412,3280,265,"['disclosed', 'being', 'the', 'key', 'word', 'here', '……']",15,9278005,9278005,1hour ago,"['disclosed', 'key', 'word']",7,0,0,0,0,9,7.0,0.4286
84,5413,3281,265,"['fg', 'should', 'campaign', 'for', 'a', 'united', 'ireland', 'if', 'they', 'have', 'a', 'problem', 'with', 'said', 'loophole', 'rather', 'than', 'attacking', 'sf', 'their', 'social', 'media', 'campaign', 'on', 'it', 'in', 'recent', 'weeks', 'was', 'embarrassing']",35,9278108,9278108,3mins ago,"['fg', 'campaign', 'united', 'ireland', 'problem', 'say', 'loophole', 'rather', 'attack', 'sf', 'social', 'medium', 'campaign', 'recent', 'week', 'embarrass']",30,0,0,0,0,12,30.0,0.4667
85,5414,3282,267,"['its', 'about', 'time']",430,9277735,9277735,2hours ago,['time'],3,0,0,0,0,5,3.0,0.6667
86,5415,3283,267,"['maurice', 'o', 'neill', 'yes', 'it', 'is']",138,9277905,9277735,1hour ago,"['maurice', 'neill', 'yes']",6,0,0,0,0,7,6.0,0.5
87,5416,3241,267,"['maurice', 'o', 'neill', 'are', 'you', 'using', 'the', 'freedom', 'of', 'a', 'person', 'to', 'choose', 'what', 'they', 'want', 'do', 'with', 'their', 'body', 'to', 'that', 'of', 'dogs', 'being', 'trained', 'for', 'sport', 'term', 'used', 'loosely', 'if', 'so', 'you', 'and', 'your', 'ilk', 'shouldn', '’', 't', 'be', 'allowed', 'near', 'a', 'child', 'born', 'or', 'unborn']",62,9277948,9277735,1hour ago,"['maurice', 'neill', 'use', 'freedom', 'person', 'choose', 'want', 'body', 'dog', 'train', 'sport', 'term', 'use', 'loosely', 'ilk', 'allow', 'near', 'child', 'born', 'unborn']",46,1,0,0,0,7,48.0,0.5625
88,5417,3284,267,"['maurice', 'o', 'neill', 'get', 'a', 'grip…', 'there', 'is', 'no', 'comparison', 'possible', 'what', 'are', 'u', 'on']",40,9277967,9277735,1hour ago,"['maurice', 'neill', 'get', 'comparison', 'possible', 'u']",15,0,0,0,0,10,15.0,0.5333
89,5418,3285,267,"['maurice', 'o', 'neill', 'nobody', 'has', 'a', 'right', 'to', 'live', 'off', 'someone', 'else', '’', 's', 'bodily', 'functions', 'it', '’', 's', 'also', 'cruel', 'to', 'bring', 'severely', 'disabled', 'children', 'into', 'the', 'world', 'who', 'spend', 'their', 'lives', 'in', 'agony', 'nobody', 'should', 'be', 'forced', 'to', 'bear', 'a', 'child', 'that', 'don', '’', 't', 'for', 'want', 'for', 'whatever', 'umpteen', 'reasons', 'plenty', 'of', 'reasons', 'for', 'abortion', 'and', 'none', 'for', 'using', 'taxpayers', 'money', 'to', 'fund', 'a', 'widely', 'condemned', 'industry']",34,9277975,9277735,1hour ago,"['maurice', 'neill', 'nobody', 'right', 'live', 'someone', 'else', 'bodily', 'function', 'also', 'cruel', 'bring', 'severely', 'disabled', 'child', 'world', 'spend', 'life', 'agony', 'nobody', 'force', 'bear', 'child', 'want', 'whatever', 'umpteen', 'reason', 'plenty', 'reason', 'abortion', 'none', 'use', 'taxpayer', 'money', 'fund', 'widely', 'condemn', 'industry']",64,0,0,0,0,9,70.0,0.4143
90,5419,3286,267,"['maurice', 'o', 'neill', 'oh', 'go', 'away', 'with', 'you', 'where', 'does', 'it', 'say', 'anything', 'about', 'abortion', 'in', 'the', 'original', 'post', 'maybe', 'it', '’', 's', 'possible', 'to', 'believe', 'greyhound', 'racing', 'is', 'cruel', 'and', 'abortion', 'is', 'wrong', 'did', 'you', 'ever', 'think', 'about', 'that']",27,9277984,9277735,1hour ago,"['maurice', 'neill', 'oh', 'go', 'away', 'say', 'anything', 'abortion', 'original', 'post', 'maybe', 'possible', 'believe', 'greyhound', 'racing', 'cruel', 'abortion', 'wrong', 'ever', 'think']",38,1,0,0,0,9,40.0,0.475
91,5420,3287,267,"['maurice', 'o', 'neill', 'i', 'think', 'i', 'preferred', 'you', 'better', 'when', 'you', 'were', 'confidently', 'predicting', 'a', 'trump', 'victory']",21,9278004,9277735,1hour ago,"['maurice', 'neill', 'think', 'prefer', 'good', 'confidently', 'predict', 'trump', 'victory']",17,0,0,0,0,11,17.0,0.4706
92,5421,3288,267,"['maurice', 'o', 'neill', 'i', '’', 'm', 'guessing', 'your', 'involved', 'in', 'greyhound', 'racing', 'or', 'a', 'devout', 'catholic', 'both', 'are', 'terrible']",28,9278014,9277735,1hour ago,"['maurice', 'neill', 'guess', 'involve', 'greyhound', 'racing', 'devout', 'catholic', 'terrible']",17,1,0,0,0,9,19.0,0.4737
93,5422,3289,267,"['every', 'year', 'thousands', 'of', 'young', 'and', 'healthy', 'greyhound', 'dogs', 'are', 'killed', 'merely', 'because', 'they', 'lack', 'winning', 'potential', 'were', 'injured', 'while', 'racing', 'or', 'are', 'no', 'longer', 'competitive', '…', 'racing', 'greyhounds', 'routinely', 'experience', 'terrible', 'injuries', 'on', 'the', 'track', 'such', 'as', 'broken', 'legs', 'cardiac', 'arrest', 'spinal', 'cord', 'paralysis', 'and', 'broken', 'necks', 'terrible', 'sport', 'the', 'department', 'of', 'agriculture', 'vetoed', 'the', 'export', 'of', 'racing', 'greyhounds', 'to', 'china', 'in', '2011', 'citing', 'concerns', 'about', 'welfare', 'standards', 'there', 'but', 'in', '2016', 'they', 'are', 'seemingly', 'turned', 'a', 'blind', 'eye', 'stating', 'there', 'is', '“', 'no', 'ban', 'on', 'the', 'export', 'of', 'greyhounds', 'to', 'china', '”']",337,9277754,9277754,2hours ago,"['every', 'year', 'thousand', 'young', 'healthy', 'greyhound', 'dog', 'kill', 'merely', 'lack', 'win', 'potential', 'injure', 'race', 'longer', 'competitive', 'racing', 'greyhounds', 'routinely', 'experience', 'terrible', 'injury', 'track', 'broken', 'legs', 'cardiac', 'arrest', 'spinal', 'cord', 'paralysis', 'broken', 'neck', 'terrible', 'sport', 'department', 'agriculture', 'veto', 'export', 'race', 'greyhound', 'china', '2011', 'cite', 'concern', 'welfare', 'standard', '2016', 'seemingly', 'turn', 'blind', 'eye', 'state', 'ban', 'export', 'greyhound', 'china']",92,0,0,0,0,11,94.0,0.3723
94,5423,3290,267,"['dave', 'barrett', 'hard', 'to', 'argue', 'with', 'any', 'of', 'that', 'other', 'than', 'the', 'injuries', 'bit', 'depends', 'on', 'your', 'definition', 'of', '“', 'routinely', '”', 'but', 'having', 'seen', 'hundreds', 'of', 'races', 'it', 'wouldn', '’', 't', 'meet', 'the', 'generally', 'accepted', 'definition']",27,9277811,9277754,2hours ago,"['dave', 'barrett', 'hard', 'argue', 'injury', 'bite', 'depend', 'definition', 'routinely', 'see', 'hundred', 'race', 'meet', 'generally', 'accept', 'definition']",33,0,0,0,0,10,37.0,0.4865
95,5424,3291,267,"['at', 'the', 'end', 'of', 'the', 'day', 'it', '’', 's', 'a', 'fiver', 'out', 'of', 'every', 'person', '’', 's', 'annual', 'income', 'a', 'fiver', 'that', 'is', 'commissioning', 'cruelty', 'and', 'should', 'instead', 'be', 'put', 'to', 'good', 'use', 'i', 'used', 'to', 'attend', 'greyhound', 'races', 'but', 'my', 'eyes', 'have', 'been', 'opened', 'and', 'i', '’', 've', 'learned', 'how', 'these', 'beautiful', 'creatures', 'are', 'being', 'treated']",304,9277805,9277805,2hours ago,"['end', 'day', 'fiver', 'every', 'person', 'annual', 'income', 'fiver', 'commission', 'cruelty', 'instead', 'put', 'good', 'use', 'use', 'attend', 'greyhound', 'race', 'eye', 'open', 'learn', 'beautiful', 'creature', 'treat']",51,0,0,0,0,13,57.0,0.5263
96,5425,3283,267,"['honestly', 'i', '’', 've', 'voted', 'for', 'and', 'against', 'most', 'of', 'the', 'main', 'parties', 'over', 'the', 'years', 'for', 'various', 'reasons', 'but', 'this', 'has', 'become', 'a', 'red', 'line', 'issue', 'for', 'me', 'that', 'i', '’', 'm', 'not', 'willing', 'to', 'compromise', 'on', 'this', 'any', 'longer', 'anyone', 'who', 'votes', 'in', 'favour', 'of', 'continued', 'funding', 'for', 'greyhound', 'racing', 'loses', 'my', 'vote', 'and', 'support', 'permanently']",161,9277841,9277841,2hours ago,"['honestly', 'vote', 'main', 'party', 'year', 'various', 'reason', 'become', 'red', 'line', 'issue', 'willing', 'compromise', 'long', 'anyone', 'vote', 'favour', 'continued', 'funding', 'greyhound', 'racing', 'lose', 'vote', 'support', 'permanently']",54,0,0,0,0,11,58.0,0.5345
